Âge,Genre,Revenu Annuel,Indice Satisfaction,Type de Produit Préféré
20,Homme,31301.80330562279,10,Beauté
20,Femme,55822.1175370564,4,Électronique
49,Femme,71767.19380062011,7,Vestimentaire
27,Femme,52383.16537623308,10,Vestimentaire
31,Femme,49020.74100109707,7,Beauté
50,Femme,65459.35656509995,7,Beauté
58,Homme,60556.497297626214,10,Vestimentaire
66,Femme,72602.45373232324,9,Électronique
52,Homme,21404.988093351945,1,Alimentaire
27,Homme,92674.38623297577,6,Électronique
45,Femme,35205.81598005578,10,Beauté
45,Femme,92578.34785337288,5,Beauté
52,Homme,68000.40622246897,6,Beauté
69,Homme,22468.76586999421,5,Vestimentaire
43,Homme,62296.6686593871,9,Électronique
47,Homme,89109.37450585287,8,Vestimentaire
69,Femme,92319.58423645126,5,Électronique
53,Homme,95572.71992510007,9,Alimentaire
21,Homme,87760.20300935727,4,Alimentaire
60,Femme,68690.38611188356,9,Électronique
54,Homme,50114.62629582101,8,Beauté
57,Femme,97363.00989156793,2,Beauté
47,Femme,48211.5482609224,9,Vestimentaire
25,Homme,35684.266779537094,2,Vestimentaire
53,Homme,36714.58084658109,1,Beauté
28,Femme,60453.17508998727,5,Vestimentaire
32,Homme,66033.3218160733,10,Alimentaire
61,Femme,55658.91626643028,6,Électronique
32,Homme,97558.68243423721,5,Vestimentaire
46,Femme,74214.9448917836,2,Vestimentaire
64,Homme,91502.42526653862,9,Alimentaire
67,Femme,65192.645017664705,9,Vestimentaire
57,Homme,38640.44131625363,7,Électronique
45,Femme,83365.0687599614,7,Vestimentaire
18,Homme,68866.11832791628,10,Électronique
32,Femme,86544.91416802433,1,Alimentaire
59,Femme,42807.66945124668,2,Beauté
39,Femme,49393.315927630014,10,Alimentaire
34,Homme,23644.234186563524,10,Vestimentaire
53,Homme,95650.9308619112,7,Alimentaire
30,Homme,21368.93460239495,9,Beauté
20,Homme,65632.11517017963,7,Alimentaire
31,Homme,55028.10059980261,9,Alimentaire
25,Femme,67046.35390606138,6,Vestimentaire
50,Femme,68385.3244892155,4,Électronique
30,Homme,61594.377498890106,3,Beauté
52,Homme,52125.60180808406,6,Vestimentaire
66,Homme,26423.398705522657,6,Vestimentaire
47,Homme,21584.52890409312,7,Vestimentaire
67,Homme,68863.86106464971,3,Alimentaire
51,Femme,60383.492693017695,5,Électronique
61,Homme,57208.67670500086,8,Beauté
19,Femme,61873.452475901606,10,Alimentaire
47,Homme,97255.01518556902,5,Électronique
18,Femme,66827.95047661832,8,Alimentaire
33,Femme,67969.06689823118,6,Beauté
66,Femme,58280.66595848445,1,Vestimentaire
51,Femme,85676.6456286236,3,Vestimentaire
34,Homme,92910.68284161635,6,Vestimentaire
51,Homme,85238.2511902618,6,Électronique
38,Femme,36614.1272790216,2,Électronique
64,Femme,84979.75667338984,2,Électronique
39,Homme,56818.66782937636,6,Électronique
51,Femme,91902.27518052154,6,Beauté
60,Homme,84846.65093489329,1,Vestimentaire
47,Femme,62570.9773913167,1,Alimentaire
39,Homme,95018.06512423271,8,Électronique
63,Homme,72531.2211648844,5,Vestimentaire
58,Femme,35681.62082621784,6,Vestimentaire
41,Homme,95760.7090390431,9,Vestimentaire
29,Femme,57300.23982726468,2,Beauté
23,Femme,68001.05161401149,4,Électronique
65,Femme,52249.53306226838,7,Électronique
66,Homme,95068.80501542658,8,Vestimentaire
39,Femme,46299.90928056334,6,Beauté
56,Homme,82379.16967145537,3,Beauté
31,Homme,66397.11171801336,9,Alimentaire
40,Femme,68076.41678770281,10,Vestimentaire
48,Femme,64489.13003511669,10,Vestimentaire
50,Homme,51557.64427992568,10,Électronique
19,Homme,69671.72567971222,7,Alimentaire
59,Homme,67700.24602395776,1,Vestimentaire
43,Femme,62314.81565622856,9,Électronique
69,Femme,52333.579278000834,7,Électronique
30,Femme,33346.70107642492,6,Électronique
54,Homme,49479.05358055274,3,Vestimentaire
25,Homme,75333.41842304685,6,Alimentaire
57,Homme,88047.5912938088,3,Vestimentaire
28,Femme,63062.78888516566,3,Beauté
55,Femme,86600.82004741995,10,Alimentaire
41,Femme,26463.8971115391,10,Beauté
18,Femme,88637.35523908495,5,Alimentaire
47,Homme,86907.21151672999,9,Beauté
62,Femme,59648.134089337385,6,Électronique
29,Femme,40637.04634788752,3,Vestimentaire
39,Femme,26562.443066293647,3,Électronique
67,Femme,63539.085469500074,6,Électronique
44,Femme,74708.7356517849,4,Électronique
41,Femme,54619.31319935064,7,Électronique
45,Femme,57191.680577013234,3,Vestimentaire
21,Homme,22666.509424906282,3,Vestimentaire
21,Homme,92366.44772506703,2,Vestimentaire
39,Femme,77601.33747082746,1,Électronique
41,Femme,41812.588147179384,10,Vestimentaire
24,Homme,89923.67454172607,10,Beauté
33,Homme,91097.89101232032,5,Beauté
42,Homme,24242.74306725347,10,Alimentaire
30,Homme,80232.88391010248,9,Électronique
68,Homme,86635.28836747787,6,Électronique
63,Homme,56971.33162343161,4,Alimentaire
23,Femme,30495.922904545754,5,Vestimentaire
22,Femme,88271.15150628217,8,Électronique
64,Femme,22747.378592135385,3,Alimentaire
57,Homme,82576.30984727293,1,Électronique
65,Femme,81955.0443973421,8,Électronique
48,Homme,47832.51435067861,7,Vestimentaire
40,Femme,32999.03589936556,10,Beauté
18,Homme,73157.89543521071,7,Vestimentaire
54,Homme,80834.61203260321,9,Électronique
31,Femme,23807.298295809298,2,Alimentaire
35,Homme,85851.17311454666,5,Électronique
41,Femme,59849.20367738893,5,Beauté
55,Femme,82990.49283495746,4,Beauté
60,Femme,59504.399959346905,3,Électronique
30,Femme,36802.33429756339,3,Beauté
25,Femme,24692.148717055657,4,Vestimentaire
64,Homme,37749.85707438904,10,Vestimentaire
22,Femme,83692.26729834796,10,Alimentaire
46,Homme,61645.55827205141,6,Électronique
59,Femme,95222.89222725664,5,Beauté
55,Femme,43666.613902687124,9,Électronique
18,Femme,67428.81783232262,4,Électronique
51,Homme,79021.00180245753,2,Vestimentaire
19,Femme,81737.03134310746,2,Beauté
43,Femme,62271.70451753683,8,Vestimentaire
28,Homme,36104.68017045392,3,Électronique
31,Femme,51997.890356891614,3,Vestimentaire
31,Femme,61742.09338499833,2,Électronique
40,Femme,35375.82761202485,7,Alimentaire
66,Femme,60596.23696762069,7,Beauté
54,Femme,61216.1706818433,2,Beauté
34,Homme,99958.93888902913,9,Vestimentaire
41,Femme,57631.96809038667,5,Beauté
32,Homme,52961.66656602176,6,Électronique
28,Femme,86953.40673716419,9,Beauté
61,Femme,56779.55737009723,5,Électronique
46,Homme,49492.21024205677,3,Vestimentaire
24,Femme,95721.8399042777,1,Beauté
30,Homme,48404.18215680743,9,Alimentaire
56,Femme,90331.69097914848,9,Beauté
34,Homme,51772.05143472909,2,Alimentaire
24,Homme,21725.84917010038,3,Beauté
29,Femme,84978.31634134665,6,Alimentaire
35,Homme,26957.798310302373,4,Beauté
21,Femme,64327.319140756415,6,Vestimentaire
46,Homme,97740.39088777747,5,Vestimentaire
42,Femme,50925.48383215977,3,Alimentaire
64,Femme,53983.58964992111,4,Électronique
64,Femme,30565.704522110886,10,Alimentaire
24,Homme,43442.69072032543,7,Beauté
67,Homme,36986.576669003036,7,Électronique
27,Femme,46811.29593805333,3,Alimentaire
31,Femme,56745.00328431538,5,Beauté
48,Homme,21259.694729842115,2,Vestimentaire
60,Femme,87205.06680916573,6,Beauté
66,Femme,69902.26988666086,8,Électronique
55,Femme,46522.540307042174,8,Électronique
43,Homme,89384.08441839491,10,Alimentaire
66,Femme,62657.46719320106,6,Alimentaire
56,Homme,71516.26477278006,7,Vestimentaire
66,Homme,55973.99893533608,4,Vestimentaire
33,Femme,55423.83713381941,9,Vestimentaire
51,Femme,85574.61019419275,5,Alimentaire
27,Femme,98650.58403611009,3,Alimentaire
45,Femme,66883.52005310665,10,Électronique
19,Femme,80529.58586714222,5,Électronique
53,Homme,41108.1677444733,7,Électronique
57,Homme,55375.49020427678,7,Alimentaire
53,Femme,78990.96710386369,6,Alimentaire
40,Homme,91069.55503177842,6,Vestimentaire
34,Femme,93310.15928573569,2,Alimentaire
47,Femme,20153.759600839712,2,Alimentaire
62,Femme,45761.06082058804,2,Vestimentaire
66,Femme,87951.83426240351,3,Alimentaire
28,Femme,66791.28048554226,4,Alimentaire
49,Femme,92325.56860812395,5,Vestimentaire
58,Femme,65772.61113461724,4,Vestimentaire
63,Femme,42740.110599819775,7,Alimentaire
18,Homme,72149.28944450754,8,Alimentaire
68,Homme,53046.27874587665,1,Alimentaire
53,Homme,62321.72121137992,1,Alimentaire
60,Homme,94806.74881279256,9,Vestimentaire
28,Femme,71305.11511016171,3,Électronique
67,Homme,44234.694455097735,5,Électronique
66,Femme,95686.77165941012,9,Alimentaire
47,Femme,41709.235865409166,10,Électronique
60,Femme,21287.930243876013,2,Vestimentaire
47,Homme,58352.430263549984,9,Électronique
39,Femme,36200.48764894072,1,Électronique
39,Homme,84465.92604171672,6,Vestimentaire
66,Femme,37573.631237934605,2,Électronique
69,Homme,76313.77608087272,8,Vestimentaire
69,Femme,29406.732479401744,9,Vestimentaire
62,Homme,35616.69142509728,6,Beauté
19,Homme,95922.483268956,6,Alimentaire
41,Femme,67719.72837534215,4,Vestimentaire
56,Homme,26663.55155028488,8,Alimentaire
20,Femme,65889.0706627048,5,Vestimentaire
36,Homme,66239.31799807848,10,Électronique
52,Femme,38337.06792125279,6,Électronique
35,Femme,35299.818691458655,4,Alimentaire
66,Femme,48761.53647668307,7,Vestimentaire
24,Femme,80626.26237037033,9,Vestimentaire
50,Homme,48926.57271267854,9,Beauté
33,Femme,35057.01392540968,6,Alimentaire
30,Femme,60363.11154010682,4,Alimentaire
69,Homme,87099.43491663825,7,Électronique
44,Femme,24801.081484642244,4,Vestimentaire
21,Femme,97690.3523735909,1,Vestimentaire
27,Homme,80720.30406934317,3,Alimentaire
47,Femme,57761.21520945827,10,Alimentaire
42,Homme,40581.65483275881,10,Vestimentaire
58,Homme,43060.09003883708,8,Vestimentaire
60,Homme,89585.28077537296,9,Électronique
66,Homme,88100.44176266209,7,Beauté
39,Homme,53073.054045989484,6,Beauté
30,Homme,76202.46006873265,1,Électronique
58,Homme,74165.777831662,4,Vestimentaire
20,Homme,72702.10241180743,10,Vestimentaire
69,Homme,88615.48911361421,8,Électronique
43,Femme,27744.527662957167,6,Électronique
58,Femme,78288.27408318734,10,Électronique
21,Femme,53035.341340107836,10,Vestimentaire
34,Femme,99739.21500089302,7,Électronique
21,Femme,25086.874206260072,8,Beauté
27,Homme,54315.58658581431,2,Vestimentaire
67,Femme,24261.641004396843,6,Beauté
45,Homme,81667.66258315038,3,Électronique
54,Femme,50752.90817112508,6,Beauté
26,Homme,26324.977300395727,1,Vestimentaire
25,Femme,50590.07294272339,8,Vestimentaire
62,Homme,93785.25206802067,4,Alimentaire
30,Homme,70666.79441605281,8,Électronique
46,Homme,67891.60436932775,4,Électronique
57,Femme,57928.19020412996,3,Vestimentaire
34,Femme,37384.99161651373,5,Vestimentaire
32,Femme,27695.58100381988,9,Vestimentaire
46,Femme,58319.69581415834,2,Électronique
58,Femme,79552.23368911882,1,Vestimentaire
58,Femme,99286.7169578717,9,Alimentaire
47,Homme,31757.708600703234,6,Alimentaire
22,Homme,60616.33381928311,1,Alimentaire
49,Homme,55712.27646907039,8,Beauté
69,Homme,59275.36689392265,6,Vestimentaire
23,Femme,66423.57391879485,4,Beauté
24,Homme,67978.42020317903,6,Alimentaire
57,Homme,26634.821415336293,10,Beauté
43,Femme,34446.05937870354,10,Vestimentaire
58,Homme,46580.82939581307,8,Beauté
66,Homme,41089.716931821175,2,Alimentaire
41,Homme,98492.00653677007,7,Alimentaire
58,Femme,33322.64888576813,10,Électronique
45,Homme,57074.674297556994,10,Beauté
66,Homme,85761.11213648684,3,Vestimentaire
24,Homme,34169.8343458227,2,Alimentaire
65,Homme,92341.44414177125,1,Vestimentaire
19,Homme,72504.45961899112,8,Beauté
31,Femme,33219.87197310243,10,Vestimentaire
36,Homme,66486.51305759829,4,Beauté
42,Homme,51035.25863267733,6,Beauté
35,Homme,23347.05945885837,2,Alimentaire
29,Homme,40497.89773107777,2,Électronique
44,Femme,42521.7509253725,9,Vestimentaire
63,Femme,55332.25466130893,8,Alimentaire
50,Femme,32006.092903230154,1,Vestimentaire
22,Homme,89489.03538695535,4,Alimentaire
32,Femme,28245.424452247105,10,Beauté
65,Femme,57154.64595513668,8,Alimentaire
50,Femme,30404.83040320696,4,Électronique
58,Femme,48306.813129562506,5,Électronique
18,Homme,88132.48115659073,5,Alimentaire
59,Homme,51991.67373469334,5,Beauté
39,Femme,34735.88825633721,3,Alimentaire
19,Femme,69659.68405318435,7,Vestimentaire
58,Femme,80962.38188048988,10,Vestimentaire
57,Homme,24271.88465847192,5,Vestimentaire
33,Femme,75970.48238710815,5,Électronique
38,Femme,36322.501991734076,9,Beauté
25,Femme,70110.50475232105,8,Électronique
39,Femme,66408.02329544575,8,Vestimentaire
21,Homme,41320.57277348002,9,Alimentaire
64,Femme,87404.8743508231,8,Vestimentaire
56,Femme,96976.9316324339,5,Beauté
24,Femme,96711.46131733383,5,Vestimentaire
23,Femme,88484.05401944276,1,Beauté
57,Homme,33535.788216502304,2,Électronique
52,Homme,24830.96949763936,1,Alimentaire
58,Femme,59424.14145500067,8,Vestimentaire
43,Homme,87281.31806381705,3,Vestimentaire
40,Homme,75409.47233240539,5,Beauté
40,Homme,90400.17302685417,1,Vestimentaire
65,Homme,75790.74659344355,5,Beauté
53,Homme,99625.53712735417,2,Vestimentaire
41,Femme,73166.64584308688,1,Beauté
69,Femme,89123.3331158497,4,Vestimentaire
33,Homme,61147.33265405159,9,Alimentaire
37,Homme,63348.191107605475,3,Vestimentaire
27,Homme,39814.03239454086,4,Électronique
50,Femme,54464.04264446376,3,Électronique
27,Homme,70191.33655610934,7,Vestimentaire
42,Homme,32484.249971786143,10,Alimentaire
52,Homme,60880.91710566898,10,Vestimentaire
36,Femme,25143.76460111837,10,Électronique
41,Femme,22486.65148870961,3,Beauté
31,Homme,81966.15221125254,8,Vestimentaire
61,Homme,21178.264964166046,4,Beauté
21,Homme,79073.68900224724,7,Beauté
30,Homme,70352.56663028157,6,Alimentaire
60,Homme,91489.43205811396,8,Électronique
68,Femme,98309.5255938142,3,Électronique
64,Femme,78278.98693235882,4,Électronique
40,Homme,41804.17192496261,7,Vestimentaire
33,Femme,48715.68906028815,6,Électronique
44,Homme,97620.341189916,3,Électronique
64,Femme,83418.67430572689,9,Alimentaire
66,Homme,84798.70398272926,10,Alimentaire
41,Homme,89537.96744564001,4,Alimentaire
18,Femme,45414.85582384832,2,Électronique
61,Homme,29102.26952821482,5,Électronique
53,Homme,26298.80959041934,4,Alimentaire
33,Femme,63663.454576739656,3,Beauté
36,Homme,75767.28149363911,6,Beauté
30,Homme,96340.49612039268,5,Vestimentaire
49,Homme,26180.127652427334,10,Vestimentaire
35,Femme,22165.661636122262,1,Alimentaire
49,Homme,47865.695094222865,9,Beauté
40,Homme,79224.61158945729,6,Électronique
59,Femme,50907.625927729154,3,Beauté
27,Homme,94791.84380059432,4,Alimentaire
25,Homme,36187.66151296958,5,Alimentaire
58,Homme,20067.505056099126,5,Vestimentaire
57,Homme,72782.37628857022,8,Beauté
45,Homme,69007.86739772087,7,Beauté
30,Homme,53843.51430646238,3,Alimentaire
24,Homme,30284.61361804516,4,Beauté
39,Femme,94327.37483048244,5,Beauté
47,Homme,66828.75048217026,5,Alimentaire
41,Homme,45946.09972642115,10,Beauté
43,Femme,99440.81144768611,8,Beauté
57,Homme,29023.817470985705,7,Électronique
47,Femme,55057.798265933096,2,Alimentaire
41,Femme,55032.85132207341,2,Beauté
57,Femme,63761.25320479761,10,Beauté
47,Femme,66337.4981047546,3,Vestimentaire
60,Femme,25869.074749033753,4,Alimentaire
29,Femme,74076.39388379827,3,Beauté
51,Homme,64136.97025147108,10,Alimentaire
55,Homme,44196.106715765854,10,Beauté
41,Femme,95454.6627825896,3,Vestimentaire
23,Femme,82363.06738432581,10,Vestimentaire
28,Femme,56999.854841381464,6,Électronique
65,Homme,87557.84945697845,5,Alimentaire
49,Homme,65410.617801671266,4,Vestimentaire
26,Femme,95630.50760334528,7,Alimentaire
68,Femme,34736.978312633786,7,Beauté
24,Femme,84819.26667285225,2,Vestimentaire
37,Femme,22786.653910271663,10,Électronique
53,Femme,33857.26789960473,4,Alimentaire
65,Femme,48278.85890489255,10,Alimentaire
19,Homme,23241.345535934393,6,Électronique
27,Femme,81607.06016868324,9,Vestimentaire
23,Homme,48356.36990167982,1,Électronique
31,Femme,60617.96487220656,9,Électronique
63,Femme,65140.326819921385,3,Alimentaire
43,Homme,76348.73326550671,1,Beauté
18,Femme,57830.20644308411,3,Électronique
55,Femme,46436.391540612516,5,Beauté
43,Femme,99933.14233714696,4,Alimentaire
19,Femme,22597.720942859734,4,Alimentaire
18,Homme,71138.89708643488,9,Vestimentaire
25,Homme,28151.658417537685,1,Beauté
44,Femme,66864.1606159184,1,Électronique
20,Femme,76893.5201426122,4,Électronique
28,Femme,65870.15027367676,1,Électronique
32,Femme,48004.84130773955,6,Alimentaire
69,Homme,38964.423128652365,4,Vestimentaire
27,Femme,86471.68007371499,2,Alimentaire
48,Femme,37854.49289725618,2,Beauté
64,Homme,57961.143152128105,7,Vestimentaire
38,Homme,31865.38699207342,10,Électronique
55,Homme,92402.26264490256,1,Électronique
38,Homme,53248.34786453989,2,Électronique
60,Femme,62355.79482455717,7,Électronique
21,Femme,44252.65696305643,2,Alimentaire
50,Femme,49516.45738474076,9,Beauté
46,Homme,54887.0869447459,3,Électronique
36,Femme,72213.58488596126,6,Électronique
20,Femme,62403.43929768458,1,Électronique
20,Femme,39648.39944844243,5,Électronique
35,Homme,86202.59975223063,3,Beauté
26,Homme,81339.04472331681,2,Alimentaire
68,Homme,24092.921626821528,5,Électronique
34,Femme,91514.4724090819,5,Alimentaire
53,Homme,68217.13892587986,5,Beauté
31,Femme,24092.243862584965,3,Beauté
42,Femme,69294.66384562757,1,Beauté
36,Homme,48235.42555970155,1,Électronique
33,Femme,90123.7757607075,6,Beauté
20,Femme,47296.456299497426,1,Beauté
64,Femme,82251.55623150998,3,Beauté
27,Femme,79790.86072948235,7,Électronique
59,Femme,55729.326588502765,9,Beauté
47,Femme,20161.670787601684,5,Électronique
39,Homme,39314.81070512291,7,Électronique
28,Homme,64886.171222187826,3,Beauté
18,Homme,57324.091053835284,8,Beauté
58,Femme,20257.53668731821,8,Électronique
21,Homme,98991.13148076543,2,Vestimentaire
55,Homme,21627.048372589117,7,Beauté
30,Femme,62808.361040925825,8,Alimentaire
27,Femme,42743.41327191678,2,Alimentaire
42,Homme,95358.92526298095,7,Alimentaire
69,Homme,97302.51781681893,8,Alimentaire
42,Femme,49985.04124351892,8,Beauté
30,Femme,28944.87756463958,5,Beauté
68,Homme,67067.95441531543,8,Électronique
68,Homme,68007.20083707894,2,Électronique
67,Homme,26444.485653593874,3,Alimentaire
19,Femme,88812.06327999935,3,Électronique
26,Femme,54166.47491813894,5,Alimentaire
56,Femme,41833.62541847449,6,Beauté
68,Homme,93020.4131070331,3,Alimentaire
69,Homme,27602.505653362783,4,Vestimentaire
49,Femme,35494.73669584823,2,Vestimentaire
55,Femme,90350.20490581273,5,Vestimentaire
52,Femme,81653.81059186054,6,Beauté
62,Homme,62540.57962841122,10,Beauté
65,Homme,29724.961229714594,1,Alimentaire
61,Homme,47493.777039851324,10,Vestimentaire
39,Femme,29110.960469349615,4,Vestimentaire
58,Homme,25050.783229224526,10,Électronique
34,Homme,89075.59742931968,4,Électronique
46,Femme,55055.79108087792,2,Beauté
42,Femme,45782.42855009878,4,Alimentaire
42,Homme,99864.21392631358,3,Électronique
27,Homme,84183.00698252639,6,Vestimentaire
23,Femme,79843.89836355104,4,Alimentaire
25,Homme,38842.81429383821,2,Électronique
50,Femme,75683.95933732696,3,Alimentaire
33,Homme,59957.837391769324,8,Électronique
39,Femme,49376.93575910336,5,Vestimentaire
50,Homme,66168.73013815464,9,Vestimentaire
44,Homme,32844.061279345115,6,Vestimentaire
26,Femme,49133.00220392615,5,Électronique
35,Homme,92866.08885441913,1,Vestimentaire
40,Homme,39091.33456664073,5,Beauté
34,Femme,47371.22531841215,7,Beauté
18,Homme,71402.68467115027,3,Beauté
38,Femme,51918.60794679417,10,Alimentaire
44,Femme,57785.267551519464,2,Beauté
50,Homme,48059.42870571054,9,Beauté
51,Femme,30575.59942266897,7,Vestimentaire
65,Homme,32504.80411623815,8,Vestimentaire
